population,_Rx,_qx,_dx,_px,_lx,_Lx,_Tx,_ExpYL,_Surv,_SurvVar,_HRate,age,sex,level_income,year
2820,4078.0142,.039965246,3192.957,.96003473,79893.344,78296.867,779480.81,9.7565174,.79893345,.0051291278,.040780138,76,1,5,2006
2691,4050.5388,.039701328,3045.1074,.96029866,76700.391,75177.836,701183.94,9.1418562,.76700389,.0054418785,.040505387,77,1,5,2006
2598,4695.9199,.045881912,3379.4451,.95411807,73655.281,71965.563,626006.13,8.4991341,.73655283,.0065575689,.046959199,78,1,5,2006
2440,5737.7051,.055776894,3919.7678,.94422311,70275.836,68315.953,554040.56,7.8837991,.70275837,.0081879655,.057377052,79,1,5,2006
2298,7528.2856,.072551899,4814.2588,.92744809,66356.07,63948.941,485724.59,7.319972,.66356069,.010747732,.075282857,80,1,5,2006
2212,6509.9458,.063047282,3880.0439,.93695271,61541.813,59601.789,421775.66,6.8534813,.61541814,.0091832364,.065099455,81,1,5,2006
2013,9736.7109,.09284699,5353.7217,.90715301,57661.77,54984.91,362173.88,6.2810054,.57661772,.013070026,.097367108,82,1,5,2006
1945,9151.6709,.087512292,4577.5972,.91248769,52308.047,50019.25,307188.97,5.8726907,.52308047,.011419607,.091516711,83,1,5,2006
1645,13009.118,.12214611,5830.0889,.87785387,47730.449,44815.406,257169.7,5.387959,.47730449,.014545192,.13009118,84,1,5,2006
1558,12644.416,.11892544,4983.019,.88107455,41900.359,39408.852,212354.3,5.068078,.41900361,.01213064,.12644416,85,1,5,2006
1457,13040.494,.12242268,4519.5195,.8775773,36917.34,34657.578,172945.45,4.6846671,.36917341,.010525256,.13040493,86,1,5,2006
1006,16600.398,.15328133,4965.981,.84671867,32397.82,29914.83,138287.88,4.2684317,.32397822,.01087631,.16600399,87,1,5,2006
827,18500.605,.16934146,4645.3477,.83065856,27431.84,25109.166,108373.04,3.9506297,.2743184,.0092473924,.18500605,88,1,5,2006
703,20199.146,.18346253,4180.4673,.8165375,22786.492,20696.258,83263.875,3.6540892,.22786492,.0073552188,.20199145,89,1,5,2006
518,25868.727,.22905983,4261.8931,.77094018,18606.025,16475.078,62567.617,3.362761,.18606025,.006454289,.25868726,90,1,5,2006
407,25798.525,.22850925,3277.7671,.77149075,14344.133,12705.249,46092.539,3.2133374,.14344133,.0040272586,.25798526,91,1,5,2006
321,26791.277,.23626374,2614.5808,.76373625,11066.365,9759.0752,33387.293,3.0170062,.11066365,.0025731975,.26791278,92,1,5,2006
240,32916.668,.28264758,2388.8765,.71735239,8451.7842,7257.3457,23628.217,2.7956483,.084517844,.001848383,.32916668,93,1,5,2006
165,30303.031,.2631579,1595.5021,.7368421,6062.9077,5265.1567,16370.871,2.7001684,.060629077,.0009086894,.30303031,94,1,5,2006
111,27027.027,.23809524,1063.6681,.76190478,4467.4058,3935.5718,11105.714,2.4859426,.044674058,.00045395529,.27027029,95,1,5,2006
89,32584.27,.28019324,953.70435,.71980679,3403.7378,2926.8857,7170.1426,2.1065497,.034037378,.00031356685,.32584271,96,1,5,2006
43,60465.117,.46428573,1137.5156,.53571427,2450.0334,1881.2756,4243.2568,1.731918,.024500335,.000271867,.60465121,97,1,5,2006
31,32258.064,.27777779,364.58829,.72222221,1312.5178,1130.2236,2361.981,1.7995801,.013125178,.000047224788,.32258064,98,1,5,2006
17,52941.176,.41860464,396.80771,.58139539,947.92957,749.5257,1231.7573,1.2994186,.0094792955,.000037258014,.52941173,99,1,5,2006
7,114285.71,.72727269,400.81586,.27272731,551.12183,350.7139,482.23163,.87500006,.0055112182,.000021968095,1.1428571,100,1,5,2006
7,28571.428,.25,37.576492,.75,150.30597,131.51773,131.51773,.87500006,.0015030596,5.6394816e-07,.2857143,101,1,5,2006
