population,_Rx,_qx,_dx,_px,_lx,_Lx,_Tx,_ExpYL,_Surv,_SurvVar,_HRate,age,sex,level_income,level_education,year
538,6133.8291,.059513077,4167.041,.94048691,70018.914,67935.391,523738.75,7.4799609,.70018911,.0087476326,.061338291,85,2,3,3,2013
491,6313.6455,.061204344,4030.4209,.93879569,65851.875,63836.664,455803.34,6.9216456,.65851873,.0090632802,.063136458,86,2,3,3,2013
396,6565.6567,.063569687,3929.9705,.93643034,61821.453,59856.469,391966.69,6.340302,.61821455,.009275726,.065656573,87,2,3,3,2013
335,10447.761,.099290773,5748.0903,.90070921,57891.484,55017.438,332110.22,5.7367716,.57891482,.01401226,.10447761,88,2,3,3,2013
280,10000,.095238097,4966.0376,.90476191,52143.395,49660.375,277092.78,5.3140535,.52143395,.01239228,.1,89,2,3,3,2013
254,9842.5195,.093808629,4425.6431,.90619135,47177.355,44964.535,227432.41,4.820796,.47177356,.011028848,.098425195,90,2,3,3,2013
163,16564.418,.15297452,6539.9224,.84702551,42751.711,39481.75,182467.88,4.2680836,.42751712,.016006215,.16564418,91,2,3,3,2013
133,25563.91,.22666667,8208.0059,.77333331,36211.789,32107.785,142986.13,3.948607,.36211789,.01895955,.25563911,92,2,3,3,2013
100,17000,.15668203,4387.6895,.84331799,28003.783,25809.938,110878.34,3.9594059,.28003782,.0088463118,.17,93,2,3,3,2013
54,25925.926,.22950819,5420.0869,.77049184,23616.094,20906.051,85068.406,3.6021371,.23616093,.0097772377,.25925925,94,2,3,3,2013
50,8000,.07692308,1399.693,.92307693,18196.008,17496.162,64162.352,3.5261774,.18196008,.0020834515,.080000006,95,2,3,3,2013
24,20833.334,.18867925,3169.116,.81132078,16796.314,15211.757,46666.191,2.7783589,.16796315,.0044288882,.20833333,96,2,3,3,2013
26,19230.77,.1754386,2390.7366,.82456142,13627.198,12431.83,31454.434,2.3082099,.13627198,.0028139432,.1923077,97,2,3,3,2013
10,40000,.33333334,3745.4873,.66666663,11236.462,9363.7188,19022.604,1.6929353,.11236462,.0037357046,.40000001,98,2,3,3,2013
9,88888.891,.61538464,4609.8306,.38461536,7490.9746,5186.0596,9658.8848,1.289403,.074909747,.0031945333,.8888889,99,2,3,3,2013
5,60000,.46153846,1329.7588,.53846157,2881.144,2216.2646,4472.8252,1.5524476,.02881144,.00037208432,.60000002,100,2,3,3,2013
5,20000,.18181819,282.07007,.81818181,1551.3853,1410.3502,2256.5603,1.4545454,.015513852,.000043081047,.20000002,101,2,3,3,2013
1,100000,.66666669,846.21014,.33333331,1269.3152,846.21008,846.21008,.66666663,.012693152,.00010604736,1,102,2,3,3,2013
0,,1,423.10504,0,423.10504,,,,.0042310506,.000017826045,,105,2,3,3,2013
14,0,0,0,1,100000,100000,1822907.5,18.229074,1,0,0,65,2,3,,2013
17,0,0,0,1,100000,100000,1722907.5,17.229074,1,0,0,66,2,3,,2013
22,4545.4546,.04454343,4454.3433,.95545655,100000,97550.109,1622907.5,16.229074,1,0,.045454547,67,2,3,,2013
15,0,0,0,1,95545.656,95545.656,1525357.4,15.964696,.95545655,0,0,68,2,3,,2013
12,0,0,0,1,95545.656,95545.656,1429811.8,14.964697,.95545655,0,0,69,2,3,,2013
21,0,0,0,1,95545.656,95545.656,1334266.1,13.964697,.95545655,0,0,70,2,3,,2013
15,0,0,0,1,95545.656,95545.656,1238720.4,12.964696,.95545655,0,0,71,2,3,,2013
13,0,0,0,1,95545.656,95545.656,1143174.8,11.964696,.95545655,0,0,72,2,3,,2013
16,0,0,0,1,95545.656,95545.656,1047629.1,10.964697,.95545655,0,0,73,2,3,,2013
17,0,0,0,1,95545.656,95545.656,952083.44,9.9646959,.95545655,0,0,74,2,3,,2013
13,7692.3076,.074074075,7077.4561,.92592591,95545.656,92006.93,856537.81,8.9646969,.95545655,.0030121177,.07692308,75,2,3,,2013
11,9090.9092,.086956523,7692.8872,.9130435,88468.203,84621.758,764530.88,8.6418715,.88468206,.0078482619,.090909094,76,2,3,,2013
16,0,0,0,1,80775.313,80775.313,679909.13,8.4172888,.80775315,0,0,77,2,3,,2013
11,9090.9092,.086956523,7023.9404,.9130435,80775.313,77263.344,599133.81,7.4172888,.80775315,.010907337,.090909094,78,2,3,,2013
10,0,0,0,1,73751.375,73751.375,521870.47,7.0760779,.73751372,0,0,79,2,3,,2013
5,20000,.18181819,13409.342,.81818181,73751.375,67046.703,448119.09,6.0760779,.73751372,.025958771,.20000002,80,2,3,,2013
12,16666.666,.15384614,9283.3887,.84615386,60342.031,55700.336,381072.38,6.3152061,.60342032,.022215543,.16666666,81,2,3,,2013
8,12500,.11764706,6006.8989,.88235295,51058.641,48055.191,325372.06,6.3725171,.51058638,.015010514,.125,82,2,3,,2013
12,8333.333,.079999998,3604.1394,.92000002,45051.742,43249.672,277316.88,6.1555195,.45051742,.0089221001,.083333336,83,2,3,,2013
7,14285.714,.13333333,5526.3467,.86666667,41447.602,38684.43,234067.19,5.6473036,.41447601,.01341165,.14285713,84,2,3,,2013
7,14285.714,.13333333,4789.5,.86666667,35921.254,33526.504,195382.77,5.4391966,.35921255,.011024419,.14285712,85,2,3,,2013
10,0,0,0,1,31131.754,31131.754,161856.25,5.1990728,.31131753,0,0,86,2,3,,2013
7,28571.428,.25,7782.9385,.75,31131.754,27240.285,130724.5,4.1990728,.31131753,.016686536,.2857143,87,2,3,,2013
51,17647.059,.16216215,3786.2944,.83783782,23348.816,21455.67,103484.22,4.432097,.23348816,.0067763855,.17647058,88,2,3,,2013
46,19565.217,.17821781,3486.3899,.82178217,19562.521,17819.326,82028.547,4.1931481,.19562522,.0054860432,.19565217,89,2,3,,2013
53,18867.924,.17241378,2771.7466,.82758623,16076.132,14690.259,64209.223,3.9940717,.16076131,.0037395605,.18867922,90,2,3,,2013
43,13953.488,.13043478,1735.3545,.86956525,13304.385,12436.707,49518.961,3.722003,.13304384,.0020016129,.13953488,91,2,3,,2013
44,43181.816,.35514018,4108.6274,.64485979,11569.03,9514.7168,37082.254,3.2053037,.11569031,.004203375,.43181816,92,2,3,,2013
45,15555.556,.14432989,1076.7592,.85567009,7460.4028,6922.0234,27567.539,3.6951811,.074604027,.0007433758,.15555555,93,2,3,,2013
29,24137.932,.21538462,1374.9386,.7846154,6383.6436,5696.1743,20645.516,3.2341273,.063836433,.00082168175,.24137931,94,2,3,,2013
33,24242.424,.21621621,1082.9633,.78378379,5008.7051,4467.2236,14949.341,2.9846718,.05008705,.0005152559,.24242423,95,2,3,,2013
26,23076.924,.20689656,812.22247,.79310346,3925.7417,3519.6304,10482.117,2.6700985,.039257418,.00030634005,.23076925,96,2,3,,2013
13,38461.539,.32258064,1004.361,.67741936,3113.5193,2611.3389,6962.4868,2.2362113,.031135192,.00030297347,.38461536,97,2,3,,2013
20,35000,.29787233,628.25989,.7021277,2109.1582,1795.0283,4351.1479,2.0629785,.021091582,.0001297151,.34999999,98,2,3,,2013
5,40000,.33333334,493.63278,.66666663,1480.8983,1234.0819,2556.1194,1.72606,.014808984,.000072019437,.40000001,99,2,3,,2013
8,37500,.31578946,311.76804,.68421054,987.2655,831.38147,1322.0375,1.3390901,.0098726554,.000030475907,.37499997,100,2,3,,2013
4,50000,.40000001,270.19897,.60000002,675.49744,540.39795,490.65604,.72636253,.0067549744,.000018128581,.5,101,2,3,,2013
4,375000,1.3043479,528.65021,-.30434787,405.29846,140.97336,-49.741905,-.12272908,.0040529845,.00002133927,3.7500007,102,2,3,,2013
34,38235.293,.32098764,-39.594387,.67901236,-123.35175,-103.55455,-190.71527,1.5461092,-.0012335174,4.8900608e-07,.38235295,103,2,3,,2013
12,75000,.54545456,-45.685833,.45454544,-83.757355,-60.914436,-87.160713,1.0406336,-.00083757355,3.8297293e-07,.75000006,104,2,3,,2013
7,142857.14,.83333331,-31.726267,.16666669,-38.071522,-22.208389,-26.246279,.689394,-.00038071521,1.2083271e-07,1.4285713,105,2,3,,2013
3,166666.67,.90909094,-5.7684135,.090909064,-6.3452549,-3.4610481,-4.0378895,.63636363,-.00006345255,3.6604380e-09,1.6666666,106,2,3,,2013
2,0,0,0,1,-.57684135,-.57684135,-.57684135,1,-5.7684138e-06,0,0,107,2,3,,2013
2,0,1,-.57684135,0,-.57684135,,,,-5.7684138e-06,3.3274789e-11,,109,2,3,,2013
618,0,0,0,1,100000,100000,2164928.3,21.649282,1,0,0,65,2,4,1,2013
788,761.42133,.0075893649,758.93646,.99241066,100000,99567.406,2064928.3,20.649282,1,0,.007614213,66,2,4,1,2013
920,978.26086,.0097397324,966.58136,.99026024,99241.063,98709.445,1965360.8,19.803907,.9924106,.000072800984,.0097826077,67,2,4,1,2013
1058,850.66162,.0084727416,832.6543,.99152726,98274.484,97833.18,1866651.4,18.994263,.98274487,.00014119643,.0085066166,68,2,4,1,2013
1183,845.30853,.0084175086,820.21741,.99158251,97441.828,97031.719,1768818.1,18.152555,.97441828,.000204458,.0084530851,69,2,4,1,2013
1165,772.53217,.0076955962,743.56091,.99230438,96621.609,96249.828,1671786.5,17.302408,.96621609,.0002427173,.0077253217,70,2,4,1,2013
1227,1140.9943,.011345219,1087.7574,.98865479,95878.047,95334.172,1575536.6,16.432714,.95878047,.00042988698,.011409943,71,2,4,1,2013
1187,1095.198,.010892333,1032.4874,.98910767,94790.289,94274.047,1480202.5,15.61555,.94790292,.00050987303,.01095198,72,2,4,1,2013
1404,1210.8262,.012035398,1128.4125,.98796463,93757.805,93193.602,1385928.4,14.782005,.93757802,.00066040875,.012108262,73,2,4,1,2013
1457,1304.0494,.012956018,1200.108,.98704398,92629.391,92029.336,1292734.8,13.955989,.92629391,.00081935577,.013040494,74,2,4,1,2013
1499,2134.7566,.021122113,1931.1796,.9788779,91429.281,90463.695,1200705.5,13.132614,.91429281,.0015133006,.021347566,75,2,4,1,2013
1488,2083.3333,.020618556,1845.3217,.97938144,89498.102,88575.438,1110241.8,12.405199,.89498103,.0017344176,.020833334,76,2,4,1,2013
1550,2322.5806,.022959182,2012.4362,.97704083,87652.781,86646.563,1021666.3,11.655834,.87652779,.0021779956,.023225805,77,2,4,1,2013
1609,2796.7681,.027581979,2362.1301,.97241801,85640.344,84459.281,935019.75,10.917982,.85640341,.0029048675,.02796768,78,2,4,1,2013
1657,3077.8516,.030312035,2524.332,.96968794,83278.211,82016.047,850560.5,10.213482,.83278209,.0035152859,.030778514,79,2,4,1,2013
1661,5057.1943,.049324721,3983.1624,.95067525,80753.875,78762.297,768544.44,9.5171213,.80753875,.0061906278,.050571945,80,2,4,1,2013
1687,3912.2703,.038372092,2945.8528,.9616279,76770.711,75297.781,689782.13,8.9849644,.76770711,.0052534249,.039122701,81,2,4,1,2013
1752,5251.1416,.051167965,3777.4678,.94883204,73824.859,71936.125,614484.38,8.3235426,.73824859,.0072994884,.052511416,82,2,4,1,2013
1783,6618.0596,.064060807,4487.2925,.93593919,70047.391,67803.742,542548.25,7.7454457,.7004739,.0094147976,.066180602,83,2,4,1,2013
1697,7837.3599,.075418204,4944.4253,.92458177,65560.102,63087.891,474744.5,7.241363,.65560102,.011163935,.078373604,84,2,4,1,2013
1667,6898.6201,.066685997,4042.2168,.93331403,60615.676,58594.566,411656.63,6.7912569,.60615677,.0096500143,.068986207,85,2,4,1,2013
1556,9511.5684,.090797551,5136.7319,.90920246,56573.461,54005.094,353062.06,6.2407718,.56573462,.01261987,.095115691,86,2,4,1,2013
1507,9754.4795,.093008548,4784.0557,.90699148,51436.73,49044.703,299056.97,5.814074,.51436728,.011950264,.097544797,87,2,4,1,2013
1310,12213.74,.11510791,5370.0918,.88489211,46652.676,43967.629,250012.25,5.3590121,.46652675,.01336506,.1221374,88,2,4,1,2013
1200,14750,.13736904,5670.9492,.86263096,41282.586,38447.109,206044.63,4.9910784,.41282585,.013746418,.14750001,89,2,4,1,2013
1141,13146.363,.12335527,4392.8828,.87664473,35611.637,33415.195,167597.52,4.7062569,.35611635,.010072771,.13146363,90,2,4,1,2013
890,18988.764,.17342226,5414.0269,.82657772,31218.754,28511.74,134182.31,4.2981315,.31218755,.01162535,.18988763,91,2,4,1,2013
860,20581.395,.18661043,4815.4312,.81338954,25804.727,23397.012,105670.58,4.0950089,.25804725,.0092195692,.20581394,92,2,4,1,2013
675,16444.445,.15195073,3189.3386,.84804928,20989.295,19394.625,82273.563,3.9197869,.20989294,.0052891322,.16444446,93,2,4,1,2013
408,23284.314,.20856203,3712.3953,.79143798,17799.957,15943.76,62878.941,3.5325334,.17799957,.0054318178,.23284316,94,2,4,1,2013
336,37797.617,.31789735,4478.3984,.68210268,14087.562,11848.362,46935.18,3.3316753,.14087562,.0054201917,.37797615,95,2,4,1,2013
277,24909.748,.22150883,2128.5144,.77849114,9609.1631,8544.9063,35086.82,3.651392,.096091628,.0018487857,.24909747,96,2,4,1,2013
176,27840.908,.24438903,1828.1884,.75561094,7480.6484,6566.5542,26541.912,3.5480764,.074806482,.0012652978,.27840909,97,2,4,1,2013
128,32812.5,.28187919,1593.3108,.71812081,5652.46,4855.8047,19975.359,3.5339231,.056524601,.00084970583,.32812497,98,2,4,1,2013
68,44117.648,.36144578,1467.1624,.63855422,4059.1492,3325.5679,15119.554,3.7248087,.040591493,.00057136914,.44117647,99,2,4,1,2013
44,43181.816,.35514018,920.51868,.64485979,2591.9868,2131.7275,11793.986,4.5501723,.025919868,.0002324128,.43181819,100,2,4,1,2013
25,28000,.24561404,410.53604,.75438595,1671.4681,1466.2001,9662.2588,5.7807016,.016714681,.000067472829,.28,101,2,4,1,2013
13,15384.615,1,1260.9321,0,1260.9321,8196.0586,8196.0586,6.5,.012609322,.00015699018,,102,2,4,1,2013
7219,235.48969,.0023542682,234.99815,.99764574,100000,99791.273,2280376.8,22.803768,1,0,.0023506079,65,2,4,2,2013
6968,602.75543,.0060119722,599.78442,.99398804,99765,99423.125,2180585.5,21.85722,.99765003,.000014061648,.0060275546,66,2,4,2,2013
7229,594.82642,.0059323846,588.28619,.99406761,99165.219,98841.664,2081162.4,20.986818,.99165219,.000048699061,.0059482637,67,2,4,2,2013
6999,700.10004,.0069780392,687.87366,.99302197,98576.93,98212.359,1982320.6,20.109377,.98576927,.000096496391,.007001,68,2,4,2,2013
6811,616.64954,.0061475411,601.77698,.99385244,97889.055,97588.164,1884108.4,19.247385,.97889054,.00012435031,.0061664954,69,2,4,2,2013
6259,942.64258,.0093822051,912.76923,.99061781,97287.281,96830.898,1786520.1,18.363348,.97287279,.00024089185,.0094264252,70,2,4,2,2013
5534,668.59412,.0066636647,642.20746,.99333632,96374.516,96053.414,1689689.3,17.532532,.96374518,.00022438994,.006685941,71,2,4,2,2013
4821,560.0498,.0055848588,534.65143,.99441516,95732.305,95464.977,1593635.9,16.646793,.95732307,.00021843507,.0056004981,72,2,4,2,2013
4536,1388.8889,.013793103,1313.0712,.98620689,95197.656,94541.117,1498170.9,15.737476,.95197654,.00060029945,.013888889,73,2,4,2,2013
4619,1558.7789,.01546724,1452.1354,.98453277,93884.586,93158.516,1403629.8,14.950588,.93884587,.00083373336,.01558779,74,2,4,2,2013
4254,1457.4518,.014469078,1337.4124,.98553091,92432.453,91763.75,1310471.3,14.177609,.92432451,.00093550264,.014574517,75,2,4,2,2013
4079,1716.1069,.017015072,1549.9886,.9829849,91095.039,90320.047,1218707.5,13.378418,.91095036,.0012573476,.017161071,76,2,4,2,2013
3802,2077.8538,.020564884,1841.4835,.97943509,89545.047,88624.305,1128387.5,12.601339,.89545047,.001723977,.020778539,77,2,4,2,2013
3502,1941.7476,.01923077,1686.6071,.98076922,87703.563,86860.258,1039763.1,11.855427,.87703562,.0018189069,.019417476,78,2,4,2,2013
3341,2663.873,.026288584,2261.2639,.97371143,86016.953,84886.32,952902.88,11.078082,.86016953,.0027198009,.026638731,79,2,4,2,2013
3192,2819.5488,.027803522,2328.7031,.97219646,83755.688,82591.336,868016.56,10.363673,.8375569,.0031683249,.028195489,80,2,4,2,2013
3142,4042.0115,.039619405,3226.0886,.96038061,81426.984,79813.938,785425.25,9.6457615,.81426984,.0048789578,.040420115,81,2,4,2,2013
3029,4555.959,.044544868,3483.4487,.95545512,78200.898,76459.172,705611.31,9.0230589,.78200901,.0059382673,.045559593,82,2,4,2,2013
2875,5008.6958,.048863251,3650.9377,.95113677,74717.453,72891.984,629152.13,8.4204168,.74717456,.0068967943,.050086956,83,2,4,2,2013
2750,5381.8184,.052407935,3724.4495,.94759208,71066.516,69204.289,556260.13,7.8273168,.71066517,.0076582199,.053818189,84,2,4,2,2013
2656,5609.9399,.054568764,3674.7732,.94543123,67342.063,65504.676,487055.84,7.2325649,.67342061,.0080817556,.056099404,85,2,4,2,2013
2470,7894.7368,.075949363,4835.4902,.92405063,63667.289,61249.543,421551.16,6.6211576,.63667291,.011185481,.078947365,86,2,4,2,2013
2286,9492.5635,.090624347,5331.5933,.90937567,58831.797,56166,360301.63,6.1242671,.58831799,.012913115,.094925635,87,2,4,2,2013
2269,9122.9619,.087249741,4667.8789,.91275024,53500.203,51166.266,304135.63,5.6847563,.53500205,.011612509,.091229625,88,2,4,2,2013
1943,11116.83,.10531449,5142.751,.89468551,48832.324,46260.949,252969.36,5.180367,.48832324,.012849865,.1111683,89,2,4,2,2013
1755,13162.394,.1234964,5395.5049,.87650359,43689.574,40991.82,206708.41,4.7312984,.43689573,.013273905,.13162394,90,2,4,2,2013
1392,16451.15,.15200797,5821.0039,.84799206,38294.07,35383.57,165716.59,4.3274741,.38294071,.013754864,.1645115,91,2,4,2,2013
1329,16478.555,.15224192,4943.7617,.84775805,32473.066,30001.186,130333.02,4.0135727,.32473066,.010840714,.16478555,92,2,4,2,2013
1116,18996.416,.17348608,4775.9512,.82651389,27529.305,25141.328,100331.83,3.6445465,.27529305,.0095283473,.18996415,93,2,4,2,2013
730,21232.877,.19195047,4367.5171,.80804956,22753.354,20569.596,75190.5,3.3045897,.22753353,.0076764361,.21232878,94,2,4,2,2013
573,27225.131,.23963134,4405.8223,.76036865,18385.836,16182.925,54620.906,2.9708145,.18385836,.0066111335,.27225131,95,2,4,2,2013
399,27067.67,.23841061,3332.9836,.76158941,13980.014,12313.521,38437.984,2.7494955,.13980013,.0040081143,.2706767,96,2,4,2,2013
256,33593.75,.28762543,3062.3567,.71237457,10647.03,9115.8516,26124.461,2.4536853,.1064703,.002913354,.33593753,97,2,4,2,2013
153,43790.852,.35924935,2724.7891,.64075065,7584.6738,6222.2793,17008.609,2.2424972,.075846739,.0019099141,.4379085,98,2,4,2,2013
114,32456.141,.27924529,1357.1,.72075474,4859.8848,4181.335,10786.331,2.2194624,.048598848,.00062748231,.32456142,99,2,4,2,2013
66,33333.332,.28571427,1000.7955,.71428573,3502.7847,3002.387,6604.9956,1.8856413,.035027847,.00033827787,.33333331,100,2,4,2,2013
43,37209.301,.31372547,784.93774,.68627453,2501.9893,2109.5205,3602.6089,1.4398978,.025019893,.00019147692,.37209299,101,2,4,2,2013
20,30000,.26086956,447.92648,.73913044,1717.0515,1493.0883,1493.0883,.86956519,.017170515,.000075590673,.30000001,102,2,4,2,2013
1,0,1,1269.125,0,1269.125,,,,.01269125,.00015902368,,103,2,4,2,2013
7827,204.42059,.0020437322,204.05019,.99795628,100000,99818.805,2402317,24.02317,1,0,.0020409741,65,2,4,3,2013
7520,598.40424,.0059686843,595.65051,.99403131,99795.953,99456.43,2302498.3,23.07206,.99795955,.000012129128,.0059840423,66,2,4,3,2013
7445,456.68234,.0045574578,452.1012,.99544257,99200.305,98951.648,2203041.8,22.208014,.99200302,.000035865298,.0045668236,67,2,4,3,2013
7135,462.50876,.0046150554,455.72842,.99538493,98748.203,98506.664,2104090.3,21.307631,.98748201,.000056333905,.0046250876,68,2,4,3,2013
6673,389.62985,.0038887227,382.23218,.99611127,98292.477,98101.359,2005583.5,20.404242,.98292476,.000064152613,.0038962984,69,2,4,3,2013
6271,414.60693,.0041374923,405.10287,.99586248,97910.242,97707.688,1907482.1,19.481947,.97910243,.000082887527,.0041460693,70,2,4,3,2013
5690,808.43585,.0080518117,785.09302,.99194819,97505.141,97112.594,1809774.5,18.560812,.9750514,.00019098302,.0080843586,71,2,4,3,2013
4724,846.74005,.0084317029,815.51471,.99156833,96720.047,96312.289,1712661.9,17.707413,.96720046,.00025871169,.0084674004,72,2,4,3,2013
4319,1041.9078,.010365081,994.05823,.98963493,95904.531,95407.5,1616349.6,16.853735,.95904529,.00039044043,.010419078,73,2,4,3,2013
4187,931.45453,.0092713656,879.94971,.99072862,94910.477,94470.5,1520942.1,16.025019,.94910479,.00042505877,.0093145445,74,2,4,3,2013
3937,1193.8024,.011867188,1115.8779,.98813283,94030.523,93472.586,1426471.6,15.170304,.94030523,.00062635681,.011938023,75,2,4,3,2013
3526,1446.3982,.01436013,1334.2664,.98563987,92914.648,92247.516,1332999,14.346489,.92914647,.00087839173,.014463982,76,2,4,3,2013
3411,1641.7473,.016283805,1491.2771,.98371619,91580.383,90834.742,1240751.5,13.548223,.91580385,.0011498814,.016417475,77,2,4,3,2013
3004,2130.4927,.021080369,1899.1117,.97891963,90089.109,89139.555,1149916.8,12.764215,.90089107,.0016956475,.021304928,78,2,4,3,2013
2761,1883.3756,.018658055,1645.4539,.98134196,88190,87367.273,1060777.3,12.028316,.88190001,.0017137794,.018833755,79,2,4,3,2013
2594,2698.5352,.026626095,2304.3433,.97337389,86544.547,85392.375,973409.94,11.247501,.86544549,.0026833985,.026985351,80,2,4,3,2013
2560,3164.0625,.031147856,2623.9019,.96885216,84240.203,82928.25,888017.56,10.541493,.84240204,.0034835141,.031640626,81,2,4,3,2013
2357,3394.145,.033375051,2723.9482,.96662498,81616.305,80254.328,805089.31,9.8643198,.81616306,.0040870369,.033941448,82,2,4,3,2013
2261,3449.801,.033913042,2675.48,.96608698,78892.359,77554.617,724835,9.187645,.78892362,.0044552935,.03449801,83,2,4,3,2013
1976,4858.2998,.047430832,3615.0303,.95256919,76216.883,74409.367,647280.38,8.4926119,.76216882,.006552875,.048583001,84,2,4,3,2013
1836,5555.5557,.054054055,3924.4246,.94594592,72601.852,70639.641,572871,7.890584,.72601849,.0078062941,.055555556,85,2,4,3,2013
1588,5856.4233,.056898136,3907.6177,.94310188,68677.43,66723.617,502231.34,7.3129025,.68677431,.0084058857,.058564235,86,2,4,3,2013
